run,model,weight
run1,asd,0.010073269
run1,asd,0.00037904189
run1,asd,0.002991755
run1,asd,-0.025547802
run1,asd,0.05015858
run1,asd,-0.01044985
run1,asd,-0.018488333
run1,asd,-0.018041216
run1,asd,-0.0108824875
run1,asd,0.0005239447
run1,asd,-0.011684247
run1,asd,0.008310463
run1,asd,-0.0150157055
run1,asd,-0.002928155
run1,asd,-0.0027128903
run1,asd,-0.019491035
run1,asd,-0.021918895
run1,asd,-0.026336497
run1,asd,-0.006186288
run1,asd,-0.027237587
run1,asd,-0.00345833
run1,asd,0.00029818772
run1,asd,0.009076613
run1,asd,0.0077440087
run1,asd,-0.006396459
run1,asd,-0.0024204997
run1,asd,-0.018039564
run1,asd,-0.00092311506
run1,asd,0.010791207
run1,asd,0.0014836341
run1,asd,-0.0062327962
run1,asd,-0.031242374
run1,asd,-0.012566512
run1,asd,-0.0063197566
run1,asd,-0.00043751998
run1,asd,0.007031479
run1,asd,0.036039986
run1,asd,0.00077892747
run1,asd,-0.0006616446
run1,asd,-0.004708935
run1,asd,-0.00065703876
run1,asd,-0.0016560912
run1,asd,-0.006905004
run1,asd,0.0017957212
run1,asd,-0.0015822621
run1,asd,-0.0019775606
run1,asd,-0.0064000534
run1,asd,-0.013979292
run1,asd,-0.031894952
run1,asd,-0.012904429
run1,asd,0.010232688
run1,asd,-0.01770901
run1,asd,0.0015165075
run1,asd,-0.04092511
run1,asd,-0.02681943
run1,asd,0.004722531
run1,asd,-0.027963737
run1,asd,-0.0077941134
run1,asd,0.004643733
run1,asd,0.009626331
run1,asd,0.042512767
run1,asd,0.031426627
run1,asd,-0.004225804
run1,asd,-0.051783293
run1,asd,-0.096814506
run1,asd,0.009743683
run1,asd,0.0009209431
run1,asd,-0.009905391
run1,asd,0.04303821
run1,asd,-0.06553099
run1,asd,-0.0058626467
run1,asd,0.0075697824
run1,asd,-0.027994439
run1,asd,-0.0055842446
run1,asd,-0.012871873
run1,asd,-0.004242975
run1,asd,-0.01771374
run1,asd,-0.00030559953
run1,asd,-0.0071662017
run1,asd,-0.020041563
run1,asd,-0.024800412
run1,asd,-0.04862924
run1,asd,0.023226934
run1,asd,-0.019836262
run1,asd,-0.00063135335
run1,asd,-0.05595255
run1,asd,-0.011913848
run1,asd,-0.008998009
run1,asd,-0.027781395
run1,asd,0.010900791
run1,asd,-0.03869896
run1,asd,-0.0063958885
run1,asd,0.01025684
run1,asd,0.033357333
run1,asd,3.45E-04
run1,asd,-0.033224076
run1,asd,-0.061206855
run1,asd,-0.005849499
run1,asd,0.0006896934
run1,asd,0.011134582
run1,asd,0.031053718
run1,asd,-0.05141314
run1,asd,-0.00058503356
run1,asd,-0.0032243794
run1,asd,-0.02672997
run1,asd,-9.90E-03
run1,asd,0.0017076884
run1,asd,0.01399025
run1,asd,-0.041786227
run1,asd,-0.00081174495
run1,asd,-0.003763189
run1,asd,-0.032151494
run1,asd,-0.020695522
run1,asd,-0.019070856
run1,asd,-0.01404156
run1,asd,-0.034325093
run1,asd,0.0073924963
run1,asd,-0.03666404
run1,asd,-0.04101961
run1,asd,0.0035823043
run1,asd,-0.051792182
run1,asd,-0.009656536
run1,asd,-0.04715372
run1,asd,-0.023410726
run1,asd,-0.024710666
run1,asd,-0.012072975
run1,asd,-0.005284397
run1,asd,-0.014752419
run1,asd,-0.099813685
run1,asd,-0.030100174
run1,asd,0.0014926638
run1,asd,-0.022131082
run1,asd,0.05695484
run1,asd,-0.051649608
run1,asd,0.020861236
run1,asd,-0.013989095
run1,asd,-0.019330539
run1,asd,-0.002025019
run1,asd,-0.015414201
run1,asd,0.010650191
run1,asd,-0.021799497
run1,asd,0.0069559356
run1,asd,-0.005880992
run1,asd,-0.011581562
run1,asd,0.012952978
run1,asd,-0.049119033
run1,asd,0.0063828556
run1,asd,0.015939659
run1,asd,0.00010495703
run1,asd,-0.021007476
run1,asd,-0.008391109
run1,asd,0.00019987486
run1,asd,-0.03194367
run1,asd,-0.0049578985
run1,asd,-0.044066057
run1,asd,0.00031042495
run1,asd,-0.008764065
run1,asd,-0.010743395
run1,asd,-0.0067262417
run1,asd,-0.009567565
run1,asd,-0.11623061
run1,asd,0.014984556
run1,asd,0.004968133
run1,asd,-0.014847529
run1,asd,-0.010193231
run1,asd,-0.055147458
run1,asd,0.020994764
run1,asd,0.0037498083
run1,asd,-0.0030933195
run1,asd,-0.002736827
run1,asd,-0.024331262
run1,asd,-0.0040402315
run1,asd,-0.032071803
run1,asd,0.00369589
run1,asd,-0.0029777116
run1,asd,-0.012488188
run1,asd,0.0049608094
run1,asd,0.016431894
run1,asd,0.0039878245
run1,asd,-0.0066039125
run1,asd,-0.0022132872
run1,asd,0.00032126904
run1,asd,-0.010667894
run1,asd,0.0048652003
run1,asd,-0.04688534
run1,asd,-0.006214461
run1,asd,-0.058669914
run1,asd,-0.0051284493
run1,asd,7.44E-04
run1,asd,-0.0042321403
run1,asd,-0.008846801
run1,asd,-0.0059731966
run1,asd,-0.09871719
run1,asd,0.004944036
run1,asd,0.0061527686
run1,asd,-0.013709992
run1,asd,0.006206729
run1,asd,-0.04878816
run1,asd,-0.006071237
run1,asd,-0.023178726
run1,asd,-0.008977159
run1,asd,-0.0013595185
run1,asd,-0.0064026834
run1,asd,-0.012016252
run1,asd,-0.013025878
run1,asd,0.007518408
run1,asd,-0.0047143
run1,asd,-0.017945446
run1,asd,-0.011158996
run1,asd,-0.023362182
run1,asd,-0.015957547
run1,asd,-0.008534677
run1,asd,-0.0009232252
run1,asd,-0.014266568
run1,asd,-0.015850492
run1,asd,-0.013983261
run1,asd,-0.032578602
run1,asd,-0.019212503
run1,asd,-0.049110375
run1,asd,0.004341684
run1,asd,0.0047168816
run1,asd,0.0176455
run1,asd,-0.004493611
run1,asd,-0.01962287
run1,asd,-0.091633014
run1,asd,0.015104458
run1,asd,-0.0010523883
run1,asd,-0.030174246
run1,asd,0.029074611
run1,asd,-0.046904977
run1,asd,-0.02006621
run1,asd,-0.014478913
run1,asd,-0.024256958
run1,asd,-0.0049758074
run1,asd,0.005591116
run1,asd,0.0057691024
run1,asd,-0.023917997
run1,asd,-0.0003325932
run1,asd,0.0011122664
run1,asd,-0.017844625
run1,asd,-0.035034545
run1,asd,-0.010518455
run1,asd,-0.02989769
run1,asd,-0.019701201
run1,asd,-0.0015378282
run1,asd,-0.014707397
run1,asd,-0.017455762
run1,asd,0.0011514088
run1,asd,-0.01250332
run1,asd,-0.004620754
run1,asd,-0.018991679
run1,asd,-0.0184417
run1,asd,0.020432364
run1,asd,-0.015378499
run1,asd,-0.011246931
run1,asd,-0.034109235
run1,asd,-0.030746948
run1,asd,0.00039116293
run1,asd,0.0040701926
run1,asd,0.0010385578
run1,asd,0.030400641
run1,asd,-0.014719683
run1,asd,-0.001980736
run1,asd,-0.018895553
run1,asd,-0.0092118755
run1,asd,-0.006031927
run1,asd,-0.014862828
run1,asd,0.018566448
run1,asd,-0.017269857
run1,asd,0.0009710098
run1,asd,-0.0026713158
run1,asd,0.007117117
run1,asd,-0.004370615
run1,asd,-0.007043792
run1,asd,-0.006460867
run1,asd,0.0012829845
run1,asd,0.0010194816
run1,asd,-0.006684402
run1,asd,-0.0056821094
run1,asd,0.010210559
run1,asd,0.00218012
run1,asd,0.00654369
run1,asd,-0.00060937693
run1,asd,0.013369552
run1,asd,0.016117062
run1,asd,-0.012567988
run1,asd,-0.000801087
run1,asd,-0.016482167
run1,asd,-0.03173595
run1,asd,0.0018243631
run1,asd,-0.0021288781
run1,asd,-0.016602177
run1,asd,0.059887126
run1,asd,-0.017855171
run1,asd,0.011686357
run1,asd,-0.0084819775
run1,asd,-0.016421575
run1,asd,-0.0039399765
run1,asd,-0.004873279
run1,asd,0.0065648137
run1,asd,-0.0062188655
run1,asd,0.0025597918
run1,asd,-0.0026519594
run1,asd,-0.0056393943
run1,asd,-0.015207201
run1,asd,-0.014198789
run1,asd,0.015930422
run1,asd,-0.004146102
run1,asd,-0.0060547693
run1,asd,-0.010933097
run1,asd,-0.0059347693
run1,asd,-0.007254219
run1,asd,0.0067833443
run1,asd,-0.008439913
run1,asd,-0.009018565
run1,asd,0.012692041
run1,asd,-0.0027218992
run1,asd,0.0131522715
run1,asd,-0.0009591769
run1,asd,-0.016178189
run1,asd,-0.04353372
run1,asd,0.009397172
run1,asd,-0.0015221804
run1,asd,-0.024948632
run1,asd,0.0009036537
run1,asd,-0.018219363
run1,asd,-0.0060309013
run1,asd,-0.027628975
run1,asd,-0.028989198
run1,asd,-0.0020024492
run1,asd,0.009546537
run1,asd,0.0024782997
run1,asd,-0.027587231
run1,asd,0.002330976
run1,asd,-0.0045288764
run1,asd,-0.01103632
run1,asd,-0.008235151
run1,asd,-0.0047859964
run1,asd,-0.010740293
run1,asd,-0.0090518985
run1,asd,-0.0020223553
run1,asd,-0.0028745378
run1,asd,-0.0034475694
run1,asd,-0.010234814
run1,asd,0.014993549
run1,asd,-0.0106912255
run1,asd,0.020824755
run1,asd,0.007704974
run1,asd,0.010975969
run1,asd,0.013629689
run1,asd,-0.00459618
run1,asd,-0.012492994
run1,asd,-0.0064712362
run1,asd,-0.012175109
run1,asd,0.0040948186
run1,asd,-0.01771231
run1,asd,0.013991561
run1,asd,0.005057852
run1,asd,-0.004939325
run1,asd,-0.015903704
run1,asd,-0.011953168
run1,asd,0.001386426
run1,asd,-0.007897
run1,asd,0.007920676
run1,asd,-0.01773861
run2,asd,0.0014616293
run2,asd,-0.0025581643
run2,asd,-0.009600841
run2,asd,-0.009398626
run2,asd,-0.010546659
run2,asd,-0.011205239
run2,asd,-0.006954484
run2,asd,-0.0067891725
run2,asd,0.0029761437
run2,asd,-0.002905115
run2,asd,-0.009563505
run2,asd,-0.012041545
run2,asd,-0.0075217187
run2,asd,-0.0050459476
run2,asd,-0.0038014962
run2,asd,-0.00070462795
run2,asd,-0.0032929438
run2,asd,-0.0017105697
run2,asd,-0.0031808214
run2,asd,0.00985094
run2,asd,-0.029273508
run2,asd,-0.008414145
run2,asd,-0.018917128
run2,asd,-0.0019604801
run2,asd,-0.0040449128
run2,asd,-0.020400817
run2,asd,-0.025247727
run2,asd,0.007356086
run2,asd,-0.0039891424
run2,asd,-0.010528844
run2,asd,-0.004505207
run2,asd,0.010034651
run2,asd,-0.016923768
run2,asd,0.0007842489
run2,asd,-0.016285783
run2,asd,0.012546751
run2,asd,0.010312207
run2,asd,0.0059116613
run2,asd,-0.010846588
run2,asd,-0.016916908
run2,asd,0.002498125
run2,asd,-0.005837376
run2,asd,-0.0058912556
run2,asd,-0.027885696
run2,asd,-0.0010593352
run2,asd,-0.031344898
run2,asd,0.00861572
run2,asd,0.0018020365
run2,asd,-0.0001640874
run2,asd,-0.0035157758
run2,asd,-0.019341206
run2,asd,-0.0003447081
run2,asd,0.0062898663
run2,asd,-0.00608639
run2,asd,-0.016815173
run2,asd,0.0007914072
run2,asd,-0.011664655
run2,asd,-0.024305895
run2,asd,0.01298856
run2,asd,0.0044068093
run2,asd,-0.014062003
run2,asd,-0.0019672131
run2,asd,-0.0012593882
run2,asd,0.012678049
run2,asd,-0.034298092
run2,asd,-0.0062903566
run2,asd,-0.010471825
run2,asd,0.017736811
run2,asd,-0.02170535
run2,asd,0.0010208224
run2,asd,-0.013456501
run2,asd,-0.0010878528
run2,asd,-0.002694625
run2,asd,0.00039166864
run2,asd,0.005539534
run2,asd,0.014277304
run2,asd,0.019266147
run2,asd,-0.008473091
run2,asd,0.0024395413
run2,asd,-0.014914353
run2,asd,0.00036459597
run2,asd,0.005396271
run2,asd,0.01636697
run2,asd,0.006882262
run2,asd,0.0023569744
run2,asd,-0.035566118
run2,asd,-0.0022393907
run2,asd,-0.013368635
run2,asd,-0.0032513533
run2,asd,0.01796693
run2,asd,0.056612834
run2,asd,0.0016279968
run2,asd,-0.0047435435
run2,asd,-0.0004442823
run2,asd,0.0029549536
run2,asd,0.0066056717
run2,asd,-0.06985931
run2,asd,-0.012355489
run2,asd,-0.015902506
run2,asd,-0.04902435
run2,asd,0.04997193
run2,asd,-0.0110756
run2,asd,-0.0268036
run2,asd,-0.007854301
run2,asd,-0.0022513182
run2,asd,0.0015125562
run2,asd,0.0015399028
run2,asd,-0.006597042
run2,asd,0.013837621
run2,asd,-0.052845273
run2,asd,-0.0032417236
run2,asd,-0.02760484
run2,asd,-0.0033432052
run2,asd,-0.0016266527
run2,asd,-0.034809396
run2,asd,0.0009695273
run2,asd,-0.014425332
run2,asd,-0.06697695
run2,asd,-0.0043010674
run2,asd,-0.01776484
run2,asd,-0.0015458027
run2,asd,0.040793568
run2,asd,0.017753826
run2,asd,0.00026075763
run2,asd,-0.026518174
run2,asd,-0.01684589
run2,asd,0.0014295499
run2,asd,0.009683782
run2,asd,-0.10322566
run2,asd,0.0034981323
run2,asd,-0.0022738092
run2,asd,-0.025186839
run2,asd,-0.021538138
run2,asd,-0.0028212024
run2,asd,-0.009743026
run2,asd,0.004750952
run2,asd,-0.002867667
run2,asd,0.0022883336
run2,asd,-0.049587548
run2,asd,0.0212206
run2,asd,-0.059904248
run2,asd,-0.008346869
run2,asd,-0.0037244097
run2,asd,-0.022451723
run2,asd,0.0015150262
run2,asd,-0.0035312888
run2,asd,-0.034951128
run2,asd,-0.018467752
run2,asd,-0.0045860307
run2,asd,-0.072901495
run2,asd,-0.017246325
run2,asd,-0.040151484
run2,asd,-0.0150117725
run2,asd,0.02520696
run2,asd,-0.0030377184
run2,asd,-0.0020504547
run2,asd,-0.013635479
run2,asd,0.0022746082
run2,asd,-0.0030262303
run2,asd,-0.0076334802
run2,asd,-0.080847375
run2,asd,0.0036187114
run2,asd,0.015818384
run2,asd,-0.010186096
run2,asd,-0.020842504
run2,asd,0.017091438
run2,asd,-0.0016315728
run2,asd,0.020202678
run2,asd,-0.004572369
run2,asd,-0.0015109666
run2,asd,-0.029568829
run2,asd,-0.012271458
run2,asd,-0.032739833
run2,asd,-0.012702357
run2,asd,-0.00048949
run2,asd,-0.014346744
run2,asd,0.0027535467
run2,asd,-0.0016568657
run2,asd,-0.037934422
run2,asd,0.001498533
run2,asd,-0.062998824
run2,asd,-0.07125326
run2,asd,0.0029276703
run2,asd,0.006724727
run2,asd,-0.001794205
run2,asd,-0.004003281
run2,asd,0.01815629
run2,asd,0.00018097437
run2,asd,0.008526485
run2,asd,0.014242468
run2,asd,0.00017615804
run2,asd,0.0143108945
run2,asd,-0.053102396
run2,asd,0.007840758
run2,asd,-0.010976625
run2,asd,-0.021546274
run2,asd,0.010217638
run2,asd,-0.016465176
run2,asd,0.019050246
run2,asd,-0.014157338
run2,asd,0.002242776
run2,asd,0.0049389945
run2,asd,0.019698247
run2,asd,-0.008075057
run2,asd,0.029402507
run2,asd,0.010079719
run2,asd,0.006707382
run2,asd,-0.027985986
run2,asd,0.00076674507
run2,asd,-0.0043926924
run2,asd,-0.027659059
run2,asd,0.015951304
run2,asd,-0.025498165
run2,asd,-0.03591588
run2,asd,-0.020570159
run2,asd,0.02815082
run2,asd,0.0012972155
run2,asd,-0.002402231
run2,asd,-0.0012850072
run2,asd,-0.003789681
run2,asd,0.004169384
run2,asd,0.006444294
run2,asd,-0.001956727
run2,asd,0.005353656
run2,asd,-0.06717332
run2,asd,-0.0099899545
run2,asd,-0.014765056
run2,asd,-0.020429112
run2,asd,-0.04347978
run2,asd,-0.020723727
run2,asd,-0.020016314
run2,asd,-0.005461843
run2,asd,0.0019139403
run2,asd,-0.004105712
run2,asd,-0.030690692
run2,asd,-0.016202841
run2,asd,-0.037574235
run2,asd,-0.024748469
run2,asd,-0.004755849
run2,asd,-0.014349066
run2,asd,0.00059633376
run2,asd,-0.001849096
run2,asd,-0.012906649
run2,asd,-0.014876833
run2,asd,0.0023274221
run2,asd,-0.056449052
run2,asd,-0.0015243962
run2,asd,-0.008213005
run2,asd,0.007144541
run2,asd,-0.002791773
run2,asd,-0.0018390641
run2,asd,-0.006602512
run2,asd,-0.0074066585
run2,asd,0.0023582894
run2,asd,0.0007834889
run2,asd,-0.020410284
run2,asd,-0.025876336
run2,asd,-0.005044179
run2,asd,-0.014875853
run2,asd,-0.01867637
run2,asd,0.0062587126
run2,asd,0.00061814534
run2,asd,-0.008593489
run2,asd,-0.019394722
run2,asd,0.0023360369
run2,asd,-0.007363313
run2,asd,-0.005244767
run2,asd,0.026240692
run2,asd,-0.006365992
run2,asd,-0.030537864
run2,asd,-0.0063039036
run2,asd,-0.041330855
run2,asd,0.0024113138
run2,asd,-0.002760898
run2,asd,-0.026109641
run2,asd,0.02438087
run2,asd,0.034059748
run2,asd,-0.021028914
run2,asd,-0.023886893
run2,asd,0.0055263247
run2,asd,-0.012962902
run2,asd,0.028103618
run2,asd,-0.07980992
run2,asd,-0.00037965341
run2,asd,-0.00956815
run2,asd,0.003371471
run2,asd,-0.006278906
run2,asd,0.004805601
run2,asd,0.007346792
run2,asd,-0.009330532
run2,asd,-0.0092621455
run2,asd,0.027373215
run2,asd,-0.021042598
run2,asd,-0.008645428
run2,asd,-0.0035158426
run2,asd,0.01301615
run2,asd,-0.006481963
run2,asd,-0.0021121046
run2,asd,-0.009869016
run2,asd,0.007543971
run2,asd,-0.018654719
run2,asd,-0.01115001
run2,asd,7.87E-04
run2,asd,0.0020339647
run2,asd,-0.0018508686
run2,asd,-0.0034066972
run2,asd,0.0046891943
run2,asd,0.044086333
run2,asd,0.07941313
run2,asd,0.0056570517
run2,asd,-0.0075780004
run2,asd,0.00820717
run2,asd,-0.00016079377
run2,asd,0.040744126
run2,asd,-0.011515739
run2,asd,0.0030408802
run2,asd,0.0023342953
run2,asd,0.018482788
run2,asd,0.0052907905
run2,asd,-0.0077163014
run2,asd,0.005682314
run2,asd,-0.0059814863
run2,asd,-0.0076026493
run2,asd,-0.0016045333
run2,asd,-0.0017741551
run2,asd,0.013004983
run2,asd,-0.0057015577
run2,asd,0.010313308
run2,asd,-0.0018465043
run2,asd,0.005764064
run2,asd,4.23E-03
run2,asd,0.023420278
run2,asd,0.015396144
run2,asd,0.009570935
run2,asd,-0.003294384
run2,asd,0.02904683
run2,asd,-0.004435982
run2,asd,0.0033842402
run2,asd,0.022895817
run2,asd,0.019600675
run2,asd,-0.010886254
run2,asd,-0.019893324
run2,asd,-0.009260815
run2,asd,-0.0044988366
run2,asd,0.0147243235
run2,asd,0.021060165
run2,asd,0.023389995
run2,asd,-0.00050681387
run2,asd,0.0066645076
run2,asd,0.013614541
run2,asd,-0.0053191655
run2,asd,-0.0023725764
run2,asd,-0.0065650796
run2,asd,-0.0029948843
run2,asd,-0.0003529014
run2,asd,-0.0056689396
run2,asd,-0.00487714
run2,asd,-0.0017589484
run2,asd,0.0057628453
run2,asd,0.006873436
run2,asd,-0.0029996412
run2,asd,-0.0024005403
run2,asd,0.0055941837
run2,asd,0.027026614
run2,asd,0.00981834
run2,asd,-0.007222732
run2,asd,-0.002997549
run2,asd,-0.00041263353
run2,asd,0.0054064402
run2,asd,-0.00029261236
run2,asd,0.006433257
run2,asd,0.034221776
run2,asd,0.017131496
run2,asd,-0.009590552
run2,asd,-0.0063806456
run2,asd,0.02208645
run2,asd,0.009594992
run2,asd,0.02207176
run2,asd,0.013164683
run2,asd,-0.0007639567
run2,asd,0.0056878636
run2,asd,0.00071070483
run2,asd,-0.0064581167
run2,asd,0.001190713
run2,asd,-0.0019693528
run2,asd,-0.0019159566
run2,asd,-0.0146306325
run2,asd,0.014878997
run2,asd,-0.005238992
run2,asd,0.0008372292
run2,asd,-0.0066058002
run2,asd,-0.011969037
run2,asd,-0.00048344524
run2,asd,0.003751213
run2,asd,-0.012879364
run2,asd,-0.034352068
run2,asd,0.00017987611
run2,asd,-0.015277365
run2,asd,0.003916326
run2,asd,-0.009989059
run2,asd,0.0031859952
run2,asd,0.0042066397
run2,asd,-0.0020789285
run2,asd,-0.012160992
run2,asd,-0.015306653
run2,asd,-0.010383719
run2,asd,-0.016439212
run2,asd,-0.0026402876
run2,asd,-0.0053301314
run2,asd,0.0026301043
run2,asd,-0.007694885
run2,asd,0.000639888
run2,asd,-0.010673985
run2,asd,-0.0064806463
run2,asd,-0.001866533
run2,asd,0.016675275
run3,asd,0.00070363237
run3,asd,0.010712403
run3,asd,-0.0037994557
run3,asd,0.0052983453
run3,asd,-0.009633341
run3,asd,-0.004119425
run3,asd,0.006548479
run3,asd,-0.0019167971
run3,asd,0.045407444
run3,asd,-0.021063395
run3,asd,-0.005459966
run3,asd,0.0026287
run3,asd,0.0048319465
run3,asd,-0.0034626632
run3,asd,0.0011493927
run3,asd,-0.002268514
run3,asd,0.004755185
run3,asd,-0.009255603
run3,asd,-0.011010699
run3,asd,-0.009274192
run3,asd,-0.005364205
run3,asd,-0.005198351
run3,asd,0.009777643
run3,asd,0.00016191555
run3,asd,-0.005013037
run3,asd,0.0019255076
run3,asd,-0.010940356
run3,asd,-0.001291137
run3,asd,-0.006913784
run3,asd,-0.0018989028
run3,asd,0.0004807808
run3,asd,-0.010350015
run3,asd,0.0037061018
run3,asd,0.009201853
run3,asd,0.018435054
run3,asd,-0.0046344697
run3,asd,0.0013346786
run3,asd,0.0006497638
run3,asd,0.042161606
run3,asd,0.0042518303
run3,asd,0.012879174
run3,asd,-0.0022808798
run3,asd,-0.0062779984
run3,asd,-0.00035278476
run3,asd,0.004401176
run3,asd,-0.005460795
run3,asd,0.03121429
run3,asd,0.003221138
run3,asd,0.0033075828
run3,asd,-0.0068704784
run3,asd,-0.0056861644
run3,asd,0.019713612
run3,asd,0.007803457
run3,asd,-0.00867863
run3,asd,-0.002273966
run3,asd,0.016278308
run3,asd,-0.0051696356
run3,asd,-0.00045571616
run3,asd,0.0134743815
run3,asd,-0.003485804
run3,asd,-0.0047056917
run3,asd,-0.0048109763
run3,asd,-0.0013060451
run3,asd,-0.00037856307
run3,asd,-0.0015465897
run3,asd,0.0011032936
run3,asd,-0.019093934
run3,asd,0.014988352
run3,asd,-0.00500857
run3,asd,-0.0056637106
run3,asd,0.02137495
run3,asd,-0.014093917
run3,asd,0.007599449
run3,asd,-0.012216253
run3,asd,-0.021663308
run3,asd,0.014496987
run3,asd,-0.013132593
run3,asd,-0.005484499
run3,asd,-0.0059667826
run3,asd,0.0025715174
run3,asd,0.008957168
run3,asd,0.02702278
run3,asd,-0.0076905037
run3,asd,-0.009432584
run3,asd,0.0011750364
run3,asd,-0.029890954
run3,asd,-0.007194774
run3,asd,-0.0032199537
run3,asd,-0.00024264841
run3,asd,-0.0017168601
run3,asd,-0.008113119
run3,asd,0.0070779016
run3,asd,-0.015838413
run3,asd,-0.016410504
run3,asd,0.0026899641
run3,asd,-0.02321288
run3,asd,-0.0011746333
run3,asd,0.010896842
run3,asd,0.013802141
run3,asd,0.004039534
run3,asd,-0.006906516
run3,asd,-0.0043705115
run3,asd,-0.0012577795
run3,asd,-0.0031900252
run3,asd,-0.0041870056
run3,asd,-0.026249852
run3,asd,-0.015783692
run3,asd,-0.005074418
run3,asd,-0.012051023
run3,asd,-0.0064989813
run3,asd,0.0040639024
run3,asd,0.0019111371
run3,asd,-0.0119026825
run3,asd,0.014680596
run3,asd,-0.011404462
run3,asd,-0.000964324
run3,asd,-0.0007875534
run3,asd,-0.022457894
run3,asd,-0.0076327547
run3,asd,-0.011935494
run3,asd,-0.0026804758
run3,asd,0.0071068807
run3,asd,-0.021688445
run3,asd,0.0011391692
run3,asd,-0.027754767
run3,asd,-0.0019573178
run3,asd,-0.002526151
run3,asd,-0.015502469
run3,asd,-0.0030206433
run3,asd,0.007989589
run3,asd,-0.018563354
run3,asd,-0.025334612
run3,asd,-0.025851663
run3,asd,-0.0014828785
run3,asd,0.051365726
run3,asd,-0.010127483
run3,asd,0.030646604
run3,asd,-0.05015272
run3,asd,-0.0039190147
run3,asd,-0.010967154
run3,asd,-0.012718154
run3,asd,-0.033656474
run3,asd,0.002780728
run3,asd,0.0029216637
run3,asd,-0.008842912
run3,asd,-0.026282229
run3,asd,-0.011119486
run3,asd,-0.0013543367
run3,asd,-0.021840647
run3,asd,-0.023427194
run3,asd,-0.009560612
run3,asd,-0.027060516
run3,asd,-0.0006556865
run3,asd,-0.0034563225
run3,asd,-0.02715841
run3,asd,0.007379694
run3,asd,-0.04567565
run3,asd,-0.03278646
run3,asd,-0.0047390186
run3,asd,-0.020618057
run3,asd,-0.0019707922
run3,asd,0.0024496173
run3,asd,-0.0042219483
run3,asd,0.013658423
run3,asd,-0.0034889188
run3,asd,0.0029557098
run3,asd,-0.0016664816
run3,asd,0.01025422
run3,asd,0.046356503
run3,asd,-0.07274441
run3,asd,0.00013245712
run3,asd,-0.008765222
run3,asd,0.0013706703
run3,asd,-0.015447678
run3,asd,0.014224511
run3,asd,-0.001967492
run3,asd,-0.027205301
run3,asd,-0.002063144
run3,asd,-0.0021618758
run3,asd,-0.021682873
run3,asd,0.007636577
run3,asd,-0.013971376
run3,asd,0.01725652
run3,asd,-0.04303527
run3,asd,-0.002537747
run3,asd,-0.008235958
run3,asd,-0.05677504
run3,asd,-0.0043344377
run3,asd,-0.06452843
run3,asd,-0.0047022016
run3,asd,-0.0024015596
run3,asd,-0.0469185
run3,asd,-0.006469373
run3,asd,0.009815434
run3,asd,-0.026955513
run3,asd,-0.034374036
run3,asd,0.0064782305
run3,asd,-0.005033537
run3,asd,-0.004037142
run3,asd,-0.04365012
run3,asd,-0.02515379
run3,asd,-0.029875437
run3,asd,-0.01470275
run3,asd,0.00069561973
run3,asd,-0.06543495
run3,asd,-0.004820053
run3,asd,-0.005956322
run3,asd,-0.005172015
run3,asd,-0.03717804
run3,asd,-0.010155896
run3,asd,-0.0036601294
run3,asd,-0.030644288
run3,asd,-0.023323316
run3,asd,-0.020506771
run3,asd,-0.046591084
run3,asd,-0.022206735
run3,asd,-0.0030718264
run3,asd,-0.005167448
run3,asd,-0.025916846
run3,asd,0.005425307
run3,asd,-0.03043249
run3,asd,-0.03301545
run3,asd,-0.0015310161
run3,asd,-0.051699955
run3,asd,-0.008730088
run3,asd,-0.048643406
run3,asd,0.01709726
run3,asd,-0.0062242765
run3,asd,-0.0009688353
run3,asd,0.0023373947
run3,asd,-0.0066271704
run3,asd,0.011198696
run3,asd,-0.030756172
run3,asd,-0.030831575
run3,asd,0.008622867
run3,asd,-0.0010531438
run3,asd,-0.0011024307
run3,asd,-0.017813034
run3,asd,0.018785037
run3,asd,8.93E-03
run3,asd,-0.029322527
run3,asd,-0.04387235
run3,asd,-0.0019525719
run3,asd,0.0022608177
run3,asd,-0.0042082756
run3,asd,-0.008580151
run3,asd,0.010144096
run3,asd,0.023756227
run3,asd,-0.000248626
run3,asd,0.0001540166
run3,asd,-0.01810176
run3,asd,0.000748376
run3,asd,-0.037070885
run3,asd,-0.0016037831
run3,asd,-0.0009033608
run3,asd,-0.057917234
run3,asd,-0.0037728816
run3,asd,0.022825856
run3,asd,0.009946783
run3,asd,0.013068882
run3,asd,0.0014390731
run3,asd,0.0012124825
run3,asd,0.008616595
run3,asd,0.016900571
run3,asd,-0.028302325
run3,asd,-0.050330024
run3,asd,0.0035558888
run3,asd,0.012798546
run3,asd,0.014138789
run3,asd,0.004724689
run3,asd,0.011126246
run3,asd,0.0006112392
run3,asd,-0.07094233
run3,asd,0.049818262
run3,asd,-0.009261212
run3,asd,0.005393691
run3,asd,0.019023823
run3,asd,-0.03018432
run3,asd,0.016283171
run3,asd,-0.006078711
run3,asd,-0.003857071
run3,asd,0.0039418745
run3,asd,-0.012675498
run3,asd,0.0061981203
run3,asd,-0.051721253
run3,asd,0.0046708654
run3,asd,-0.0037717437
run3,asd,-0.02996841
run3,asd,-0.0029177284
run3,asd,-0.029693551
run3,asd,0.011850123
run3,asd,0.0126061
run3,asd,-0.011115329
run3,asd,0.0010495202
run3,asd,0.05802851
